anumber	ost	nord	state_of
12429100	524295.130	149173.020	2006
12429110	532287.550	156426.570	2006
12429120	532240.790	155173.500	2006
12429130	531992.170	153131.310	2006
12429140	531849.800	152351.000	2006
12429150	532348.000	154185.350	2006
12429160	531072.090	154041.420	2006
12430120	533228.690	155244.400	2006
12430170	532659.840	152870.280	2006
12430232	532632.610	151208.010	2006
12430500	533184.980	152611.740	2006
12431140	534773.480	155817.970	2006
12431230	534320.620	153214.270	2006
12432042	536292.820	157180.780	2006
12432120	537524.600	155851.780	2006
12432170	536091.090	155075.200	2006
12432200	537206.247	154765.568	2006
12432210	536373.760	154415.990	2006
12432286	537134.510	153578.330	2006
12432540	537681.260	150797.210	2006
12432550	537053.980	150987.700	2006
12433192	539435.260	154222.840	2006
12433242	538701.310	153577.900	2006
12433362	539918.150	152722.510	2006
12433451	538244.310	151573.810	2006
12433490	538997.140	150693.570	2006
12434040	541746.860	156968.240	2006
12434091	540442.710	155846.500	2006
12434122	541332.350	155222.270	2006
12434170	541545.390	154334.510	2006
12434292	540307.000	152019.440	2006
12434390	541135.870	150558.900	2006
12435020	543115.540	156840.790	2006
12435140	543243.160	154553.320	2006
12435150	543659.090	154048.020	2006
12435160	542156.810	153957.290	2006
12435280	542254.840	152162.110	2006
12435310	543092.130	151397.570	2006
12435345	542214.880	151002.870	2006
12436060	545755.540	156251.760	2006
12436350	545061.310	150674.790	2006
12436390	544046.030	149788.270	2006
12436462	545703.070	148689.320	2006
12437000	547173.710	153528.130	2006
12437320	546433.280	151315.050	2006
12438040	549517.330	157349.930	2006
12438160	549541.250	155106.034	2006
12438270	549712.960	152161.990	2006
12438380	548695.040	150162.840	2006
12438490	548965.009	148114.665	2006
12438560	549427.620	147213.520	2006
12439010	538102.360	152748.530	2006
12439020	536620.010	152982.610	2006
12439030	536857.920	152056.050	2006
12439040	536143.150	151418.140	2006
12439050	535618.420	152366.670	2006
12439060	534813.580	152228.230	2006
12439070	540531.620	157090.750	2006
12439080	538472.160	157121.250	2006
12439090	535176.870	154756.350	2006
12439100	546643.240	149804.080	2006
12439110	544131.230	150743.680	2006
12439120	542544.620	150182.100	2006
12439130	541324.720	151662.730	2006
12439140	542249.570	153245.850	2006
12439150	543274.780	152213.470	2006
12439160	543624.470	155214.880	2006
12439170	542757.410	155382.130	2006
12439180	540416.620	153934.280	2006
12439190	541218.660	152430.250	2006
12439200	539603.440	151767.160	2006
12439210	538763.220	151525.030	2006
12439220	538788.010	152252.670	2006
12439240	533504.610	152013.850	2006
12439250	535827.870	151863.190	2006
12439260	533137.770	153856.000	2006
12439290	535961.610	153332.150	2006
12439300	536960.240	154005.690	2006
12439310	538169.550	154118.600	2006
12439320	538719.990	155035.660	2006
12439330	538105.010	155228.440	2006
12439340	538661.560	155702.790	2006
12439350	539430.250	155302.920	2006
12439360	532727.930	151860.870	2006
12439370	540167.130	153265.850	2006
12439380	542679.990	151638.180	2006
12439390	542360.870	152621.410	2006
12440040	550611.793	157278.914	2006
12440170	551042.315	154462.494	2006
12440230	551676.775	152196.377	2006
12440310	550883.697	150381.806	2006
12440380	550131.560	148829.470	2006
12440410	551453.351	147734.924	2006
12440470	550052.960	147635.180	2006
12440542	551027.220	146930.810	2006
12441032	552256.019	157874.670	2006
12441080	552076.900	156427.090	2006
12441092	553372.353	156393.445	2006
12441170	553861.781	154791.210	2006
12441390	553051.425	150944.181	2006
12441411	552444.040	149712.660	2006
12441561	552702.190	146453.370	2006
12441570	553587.520	147473.780	2006
12442070	554730.626	156281.124	2006
12442330	555197.640	151646.110	2006
12442500	554755.516	149130.719	2006
12442590	554690.110	146960.810	2006
12443110	556936.206	156265.813	2006
12443320	557972.990	152222.340	2006
12443440	556149.711	149743.404	2006
12443486	557993.870	148192.220	2006
12443532	557446.590	146864.380	2006
12443590	556311.040	148484.230	2006
12444210	558069.720	154267.070	2006
12444430	558662.490	150437.320	2006
12444580	559341.810	147998.650	2006
12445030	560116.740	157726.320	2006
12445260	560064.320	153437.300	2006
12445390	561340.440	151326.360	2006
12445630	561582.800	146147.010	2006
12446150	562288.900	155031.070	2006
12446300	562400.860	152364.110	2006
12449010	552141.500	147195.550	2006
12449020	553707.780	146586.720	2006
12449030	558265.260	146998.470	2006
12449040	552834.710	147132.140	2006
12450100	567670.020	155365.330	2006
12450434	568199.860	147739.960	2006
12451270	570110.460	151819.410	2006
12451360	570921.960	149983.020	2006
12451430	569737.880	148875.910	2006
12452030	572227.930	157317.690	2006
12452150	572201.140	154553.590	2006
12452460	571701.290	148476.340	2006
12453052	574221.970	156870.850	2006
12454330	575113.040	149467.780	2006
12454452	576469.850	147035.980	2006
12455170	577728.130	153060.080	2006
12455310	578489.350	149093.140	2006
12455370	577738.750	147320.360	2006
12456450	579591.700	147225.580	2006
12457362	582162.490	148548.980	2006
12458280	583722.880	150671.400	2006
12460040	586283.390	156918.550	2006
12460410	586919.070	149063.220	2006
12462000	589459.480	151594.320	2006
12464190	594732.070	153861.570	2006
12464320	593732.560	150455.940	2006
12464420	594655.770	147043.120	2006
12465040	595410.720	157358.450	2006
12465322	595928.900	152154.230	2006
12467100	600115.110	155540.330	2006
12467460	599126.980	148117.930	2006
12469010	587698.620	156672.810	2006
12469160	587730.280	146603.400	2006
12469170	586894.750	150283.810	2006
12469350	595363.080	156138.370	2006
12469360	596602.740	150417.690	2006
12472180	606191.940	151031.090	2006
12472360	606139.360	146772.000	2006
12473090	608758.550	155208.950	2006
12474350	610164.920	150046.040	2006
12474510	611535.900	146272.370	2006
12475100	613695.810	155694.630	2006
12475244	612885.490	151835.230	2006
12476190	615425.320	153728.440	2006
12477192	617298.730	155007.590	2006
12478270	618903.190	149545.410	2006
12479100	610087.850	147965.500	2006
12479120	616914.400	156648.300	2006
12479760	617726.700	150219.960	2006
12479840	617543.230	148529.150	2006
12480110	621079.190	154517.410	2006
12481020	622695.330	157545.340	2006
12482190	625700.110	154077.930	2006
12482270	624852.920	151658.660	2006
12483020	626001.350	157489.810	2006
12484180	629827.510	151216.560	2006
12485230	630083.440	146798.880	2006
12486060	632168.130	156844.570	2006
12486200	633431.510	151085.110	2006
12487130	635553.050	155684.170	2006
12488130	637220.820	149421.380	2006
12489060	629872.980	155582.350	2006
12489070	623063.230	155094.640	2006
12492501	641896.980	155278.540	2006
12497020	652740.910	154231.080	2006
12503150	662606.480	147820.750	2006
12504130	663907.900	149111.150	2006
12505110	665652.600	150490.700	2006
12506130	668005.390	152088.180	2006
12507000	669035.260	157192.450	2006
12507110	669124.540	153397.540	2006
12509010	660855.602	146174.193	2006
12509020	661050.439	146369.603	2006
12509030	663819.154	148723.074	2006
12509040	662977.808	148346.522	2006
12509050	663322.012	148683.092	2006
12509060	663296.120	148845.068	2006
12509070	663738.134	148826.236	2006
12509080	667700.993	151651.907	2006
12509090	668014.289	151833.542	2006
12509100	670759.706	157231.614	2006
12509110	669316.455	153603.153	2006
12509120	669790.603	154076.728	2006
12509130	670288.748	153839.605	2006
12509140	661501.855	146815.989	2006
12509150	667092.234	151018.258	2006
12509160	667576.880	150574.678	2006
12509170	666482.032	151110.334	2006
12509180	666631.490	150676.614	2006
12509190	664624.652	149605.100	2006
12510110	672846.590	147832.060	2006
12512130	677721.038	148192.438	2006
12515090	682908.616	154751.213	2006
12515240	682429.085	151191.635	2006
12517060	686380.520	156200.030	2006
12517240	686917.753	152767.740	2006
12518050	689271.020	155787.770	2006
12520360	690791.840	148517.310	2006
12521170	692465.127	152826.033	2006
12522320	695579.350	147938.530	2006
12523110	697103.520	155830.660	2006
12523330	697921.974	151251.834	2006
12526000	702425.210	148634.240	2006
12526020	702661.680	155683.530	2006
12527020	704157.720	157751.830	2006
12527070	705992.950	155100.098	2006
12527340	705621.290	147397.980	2006
12532100	712209.690	153628.660	2006
12534220	716703.860	150546.700	2006
12535050	718027.580	155268.000	2006
12537030	721527.100	155292.320	2006
12540100	726446.360	147951.530	2006
12543030	731603.640	154992.070	2006
12543080	732824.310	153039.980	2006
12543150	731973.890	150242.800	2006
12544000	734103.040	147325.220	2006
12544030	734258.910	155781.680	2006
12545020	736364.480	156476.210	2006
12545120	736412.870	154662.190	2006
12545270	735887.180	146241.900	2006
12546130	737482.100	153218.400	2006
12546260	738013.600	155787.550	2006
12548120	741520.860	151124.460	2006
12549010	734249.690	157287.320	2006
12550040	743537.740	157022.360	2006
12550120	743681.850	155690.190	2006
12551030	745812.760	157702.970	2006
12551310	745030.730	152200.880	2006
12552040	746770.760	156101.410	2006
12553140	749966.600	148814.380	2006
12554040	750539.700	154735.020	2006
12554070	751749.540	152144.510	2006
12555090	753073.230	155239.360	2006
12555190	752379.380	149023.730	2006
12556110	755773.150	153098.960	2006
12557370	756801.180	146805.830	2006
12558140	758010.260	150107.750	2006
12560060	760560.060	155753.110	2006
12561090	762977.550	150589.880	2006
12563080	766785.120	156004.560	2006
12564010	769161.340	157567.380	2006
12564120	768065.580	154457.550	2006
12564430	769716.030	149118.710	2006
12564460	768591.800	148639.480	2006
12565020	771210.810	156939.150	2006
12565240	770327.440	147912.250	2006
12566150	772310.960	146508.330	2006
12567030	775962.500	155500.270	2006
12569010	775272.110	149159.240	2006
12569020	771512.350	148194.480	2006
12569030	771671.290	152952.390	2006
12569040	769483.890	152068.040	2006
12569050	764329.280	146113.730	2006
12570050	778778.650	153109.790	2006
12571190	779834.980	148536.980	2006
12572150	782816.790	151298.300	2006
12573130	783768.280	154021.800	2006
12573180	784760.820	152791.450	2006
12573320	784066.060	150875.300	2006
12574040	786051.300	156865.700	2006
12574170	785259.310	154973.570	2006
12575000	787143.400	156015.430	2006
12575200	787258.190	154053.080	2006
12575280	788517.530	152265.200	2006
12575330	787385.000	150884.470	2006
12576070	789647.540	153786.000	2006
12577160	792179.090	148386.200	2006
12577200	791889.000	146863.000	2006
12578080	793292.940	151672.720	2006
12578130	794399.690	146858.550	2006
12579010	781599.200	148191.380	2006
12579020	785690.830	151765.370	2006
12579030	790810.630	149916.000	2006
12579040	783957.870	156296.590	2006
12579050	779023.910	157832.270	2006
12579060	788521.210	157681.400	2006
12580030	795646.930	157064.110	2006
12580200	795351.130	146658.670	2006
12582050	799802.580	154295.210	2006
12582120	800753.360	148799.220	2006
12583010	801033.700	146585.330	2006
12607071	495374.452	141096.546	2006
12608000	497313.292	145625.438	2006
12608040	496095.192	144499.927	2006
12608080	497073.770	142439.740	2006
12611106	499140.460	142943.640	2006
12611200	500179.180	138172.130	2006
12612060	501714.762	144253.878	2006
12612260	502470.860	139272.090	2006
12612370	502415.340	136702.900	2006
12612410	502370.990	135758.590	2006
12613060	504843.080	143250.420	2006
12613130	503368.530	141915.580	2006
12613140	504634.280	141607.970	2006
12613252	504113.010	138920.300	2006
12614132	506351.280	143073.000	2006
12614405	505528.680	137634.230	2006
12614540	505303.270	135363.820	2006
12614550	506080.280	135120.600	2006
12615110	508358.460	143556.830	2006
12615170	508727.680	141858.200	2006
12615210	507012.430	140774.590	2006
12615340	508133.620	138346.610	2006
12615420	507888.630	137088.160	2006
12616030	510256.250	145518.250	2006
12616090	510242.270	144117.650	2006
12616290	510856.910	141117.020	2006
12616310	509299.160	140513.030	2006
12616350	509166.700	138378.900	2006
12618070	513085.190	143842.190	2006
12618090	513306.000	134319.590	2006
12619010	503295.990	134589.140	2006
12619020	503461.560	134795.630	2006
12619030	503498.640	135294.310	2006
12619040	503868.050	134523.690	2006
12619050	505258.420	134382.640	2006
12619060	502446.710	134902.520	2006
12619070	502562.550	134521.450	2006
12619080	503161.850	135577.790	2006
12619090	503745.430	137351.270	2006
12619100	505162.470	135863.660	2006
12619110	506793.630	136163.630	2006
12619120	506431.690	138104.130	2006
12619130	504595.270	136970.500	2006
12619140	507578.060	142064.430	2006
12619150	510549.000	142655.330	2006
12619160	511580.910	142221.290	2006
12619170	511225.410	143647.280	2006
12619180	512167.600	144734.910	2006
12619190	513562.890	145649.330	2006
12640210	550182.890	135159.700	2006
12641020	553653.710	145659.240	2006
12641060	553036.890	137341.010	2006
12642170	555976.130	137125.450	2006
12643080	557101.870	143846.920	2006
12643100	556620.220	145410.920	2006
12643110	557559.090	138634.450	2006
12643210	556592.100	135071.030	2006
12644000	558235.400	144936.270	2006
12644030	559609.620	145372.290	2006
12644100	558192.510	144067.030	2006
12644130	559363.690	143621.580	2006
12644202	559529.670	142080.780	2006
12644270	558852.490	137262.110	2006
12644310	558101.190	136336.420	2006
12644360	558849.900	134920.480	2006
12645100	560471.290	143723.720	2006
12645210	561410.920	142363.010	2006
12645312	560800.000	140417.890	2006
12645410	560269.710	138162.940	2006
12645430	561379.480	137351.690	2006
12645530	560379.420	134762.000	2006
12647230	564444.080	142379.400	2006
12648295	566399.470	135725.060	2006
12649010	551389.701	137907.553	2006
12649020	554562.408	137533.508	2006
12649030	553731.276	137443.172	2006
12649040	551088.652	136225.032	2006
12649050	551879.660	136199.667	2006
12649060	550588.768	135661.192	2006
12649070	551063.867	136054.486	2006
12649080	551244.615	137907.798	2006
12649090	552131.827	137367.491	2006
12649100	553877.249	136924.909	2006
12649110	558665.890	145871.500	2006
12649120	558666.220	143407.410	2006
12650130	567784.580	141360.200	2006
12650230	568942.160	135490.110	2006
12651120	569948.230	143247.300	2006
12651450	570466.290	134203.600	2006
12652020	572352.750	145669.330	2006
12653120	574464.230	143527.880	2006
12653240	574249.630	140584.090	2006
12653350	573883.040	138226.600	2006
12653550	574999.680	145521.180	2006
12654260	576868.030	140196.560	2006
12654460	576211.370	134733.140	2006
12655010	577941.500	145916.730	2006
12655070	578726.410	145096.770	2006
12655230	578987.580	141351.060	2006
12657080	581273.260	143282.930	2006
12657160	582409.220	140563.860	2006
12657360	581590.980	135093.100	2006
12658420	583640.090	134348.310	2006
12659010	573986.750	145406.730	2006
12659020	574541.610	140903.000	2006
12659030	577770.530	141421.940	2006
12660420	586805.370	136703.950	2006
12661030	588037.910	145241.900	2006
12661230	587104.850	140715.370	2006
12663210	592550.120	141015.910	2006
12665100	595026.460	143185.160	2006
12665200	595371.300	141020.950	2006
12666260	597979.100	140740.950	2006
12667100	600391.970	144559.650	2006
12669160	591233.770	142052.330	2006
12669330	599478.350	145832.710	2006
12671020	604329.780	145742.840	2006
12672160	607297.940	139787.680	2006
12673000	609713.900	144184.680	2006
12675110	612349.550	141189.820	2006
12676320	614192.480	135802.490	2006
12678060	618433.510	141982.110	2006
12679090	615678.820	145719.330	2006
12679110	606401.670	144816.900	2006
12683120	627180.100	139318.380	2006
